shipment_id,order_id,supplier_id,warehouse_id,product_id,ship_date,promised_delivery_date,actual_delivery_date,delay_days,is_delayed,delay_reason,carrier,shipment_status,stockout_flag,warehouse_overload_flag
SHP-000181,ORD-000181,SUP-016,WH-008,PRD-0123,2025-03-27,2025-04-07,2025-04-07,0.0,False,,DHL Freight,delivered,False,False
SHP-000182,ORD-000182,SUP-023,WH-007,PRD-0131,2025-03-14,2025-03-27,2025-03-27,0.0,False,,DPD,delivered,False,False
SHP-000183,ORD-000183,SUP-009,WH-002,PRD-0044,2025-04-28,2025-05-06,2025-05-04,-2.0,False,,UPS,delivered,False,False
SHP-000184,ORD-000184,SUP-009,WH-003,PRD-0086,2025-12-16,2025-12-23,2025-12-21,-2.0,False,,DHL Freight,delivered,False,False
SHP-000185,ORD-000185,SUP-011,WH-003,PRD-0001,2025-12-03,2025-12-12,2025-12-15,3.0,True,inventory_shortage,DPD,delivered,False,False
SHP-000186,ORD-000186,SUP-007,WH-006,PRD-0091,2025-11-08,2025-11-12,2025-11-12,0.0,False,,DHL Freight,delivered,False,False
SHP-000187,ORD-000187,SUP-007,WH-007,PRD-0149,2025-05-03,2025-05-07,2025-05-06,-1.0,False,,DB Schenker,delivered,False,False
SHP-000188,ORD-000188,SUP-015,WH-008,PRD-0076,2025-08-06,2025-08-10,2025-08-09,-1.0,False,,DHL Freight,delivered,False,True
SHP-000189,ORD-000189,SUP-019,WH-002,PRD-0180,2025-12-07,2025-12-13,2025-12-14,1.0,True,supplier_late_dispatch,DPD,delivered,False,True
SHP-000190,ORD-000190,SUP-007,WH-005,PRD-0036,2025-09-01,2025-09-04,2025-09-11,7.0,True,supplier_late_dispatch,DPD,delivered,False,False
SHP-000191,ORD-000191,SUP-001,WH-008,PRD-0175,2025-10-12,2025-10-21,2025-10-31,10.0,True,warehouse_capacity_constraint,DPD,delivered,False,True
SHP-000192,ORD-000192,SUP-011,WH-001,PRD-0159,2025-10-17,2025-10-24,2025-10-24,0.0,False,,DB Schenker,delivered,False,False
SHP-000193,ORD-000193,SUP-005,WH-002,PRD-0070,2025-02-24,2025-03-06,2025-03-09,3.0,True,supplier_late_dispatch,UPS,delivered,True,True
SHP-000194,ORD-000194,SUP-023,WH-001,PRD-0052,2025-05-06,2025-05-18,2025-05-16,-2.0,False,,Kuehne+Nagel,delivered,True,False
SHP-000195,ORD-000195,SUP-014,WH-004,PRD-0102,2025-12-26,2026-01-03,2026-01-02,-1.0,False,,Kuehne+Nagel,delivered,False,True
SHP-000196,ORD-000196,SUP-009,WH-003,PRD-0042,2025-12-18,2025-12-24,2025-12-25,1.0,True,,DPD,delivered,True,False
SHP-000197,ORD-000197,SUP-022,WH-006,PRD-0034,2025-05-29,2025-06-09,2025-06-09,0.0,False,,DHL Freight,delivered,True,False
SHP-000198,ORD-000198,SUP-003,WH-005,PRD-0037,2025-08-24,2025-08-27,2025-08-25,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000199,ORD-000199,SUP-017,WH-003,PRD-0114,2025-09-09,2025-09-21,2025-09-20,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000200,ORD-000200,SUP-018,WH-007,PRD-0022,2025-12-19,2025-12-24,2025-12-23,-1.0,False,,DHL Freight,delivered,True,False
SHP-000201,ORD-000201,SUP-014,WH-007,PRD-0058,2025-06-29,2025-07-05,2025-07-03,-2.0,False,,DPD,delivered,False,False
SHP-000202,ORD-000202,SUP-014,WH-002,PRD-0085,2025-06-14,2025-06-19,2025-06-19,0.0,False,,UPS,delivered,False,True
SHP-000203,ORD-000203,SUP-018,WH-007,PRD-0009,2025-09-02,2025-09-10,2025-09-08,-2.0,False,,DPD,delivered,False,False
SHP-000204,ORD-000204,SUP-016,WH-004,PRD-0108,2025-08-10,2025-08-22,2025-08-22,0.0,False,,UPS,delivered,True,False
SHP-000205,ORD-000205,SUP-021,WH-001,PRD-0100,2025-10-15,2025-10-26,2025-11-09,14.0,True,weather_disruption,DB Schenker,delivered,True,False
SHP-000206,ORD-000206,SUP-007,WH-003,PRD-0118,2025-12-12,2025-12-21,2025-12-22,1.0,True,,DB Schenker,delivered,False,False
SHP-000207,ORD-000207,SUP-014,WH-007,PRD-0049,2025-12-23,2025-12-28,2025-12-29,1.0,True,,Kuehne+Nagel,delivered,False,False
SHP-000208,ORD-000208,SUP-009,WH-002,PRD-0079,2025-12-28,2026-01-03,,,,,DPD,in_transit,False,False
SHP-000209,ORD-000209,SUP-016,WH-003,PRD-0096,2025-10-11,2025-10-26,2025-10-26,0.0,False,,DHL Freight,delivered,False,False
SHP-000210,ORD-000210,SUP-008,WH-001,PRD-0023,2025-08-04,2025-08-13,2025-08-14,1.0,True,quality_hold,Kuehne+Nagel,delivered,True,False
SHP-000211,ORD-000211,SUP-014,WH-005,PRD-0058,2025-05-18,2025-05-20,2025-05-18,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000212,ORD-000212,SUP-009,WH-007,PRD-0044,2025-07-23,2025-07-27,2025-07-26,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000213,ORD-000213,SUP-008,WH-003,PRD-0133,2025-08-14,2025-08-25,2025-08-26,1.0,True,,DB Schenker,delivered,False,False
SHP-000214,ORD-000214,SUP-013,WH-002,PRD-0024,2025-11-19,2025-11-28,2025-12-01,3.0,True,inventory_shortage,DB Schenker,delivered,False,False
SHP-000215,ORD-000215,SUP-022,WH-004,PRD-0168,2025-06-02,2025-06-13,2025-06-13,0.0,False,,DHL Freight,delivered,False,False
SHP-000216,ORD-000216,SUP-007,WH-002,PRD-0118,2025-02-27,2025-03-02,2025-03-01,-1.0,False,,DHL Freight,delivered,True,True
SHP-000217,ORD-000217,SUP-019,WH-002,PRD-0125,2025-03-24,2025-04-03,,,,,DB Schenker,in_transit,False,False
SHP-000218,ORD-000218,SUP-018,WH-005,PRD-0134,2025-03-04,2025-03-15,2025-03-21,6.0,True,supplier_late_dispatch,DB Schenker,delivered,False,False
SHP-000219,ORD-000219,SUP-008,WH-005,PRD-0069,2025-09-06,2025-09-17,2025-09-17,0.0,False,,DB Schenker,delivered,False,False
SHP-000220,ORD-000220,SUP-011,WH-005,PRD-0051,2025-07-21,2025-07-29,2025-07-29,0.0,False,,UPS,delivered,False,False
SHP-000221,ORD-000221,SUP-013,WH-007,PRD-0099,2025-11-28,2025-12-03,2025-12-03,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-000222,ORD-000222,SUP-016,WH-003,PRD-0096,2025-06-12,2025-06-25,2025-06-25,0.0,False,,UPS,delivered,False,False
SHP-000223,ORD-000223,SUP-009,WH-004,PRD-0055,2025-12-12,2025-12-20,2025-12-19,-1.0,False,,DPD,delivered,False,False
SHP-000224,ORD-000224,SUP-002,WH-002,PRD-0031,2025-08-23,2025-09-01,2025-09-02,1.0,True,,Kuehne+Nagel,delivered,False,False
SHP-000225,ORD-000225,SUP-022,WH-007,PRD-0034,2025-09-28,2025-10-06,2025-10-06,0.0,False,,UPS,delivered,False,False
SHP-000226,ORD-000226,SUP-008,WH-008,PRD-0081,2025-11-10,2025-11-22,2025-11-20,-2.0,False,,DB Schenker,delivered,False,False
SHP-000227,ORD-000227,SUP-001,WH-001,PRD-0013,2025-03-13,2025-03-22,2025-03-27,5.0,True,customs_documentation,Kuehne+Nagel,delivered,False,False
SHP-000228,ORD-000228,SUP-001,WH-002,PRD-0012,2025-02-11,2025-02-15,2025-02-13,-2.0,False,,DPD,delivered,False,False
SHP-000229,ORD-000229,SUP-017,WH-002,PRD-0172,2025-10-25,2025-11-05,2025-11-03,-2.0,False,,UPS,delivered,False,False
SHP-000230,ORD-000230,SUP-011,WH-004,PRD-0063,2025-12-24,2025-12-29,2025-12-29,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000231,ORD-000231,SUP-024,WH-003,PRD-0117,2025-09-16,2025-09-29,2025-09-29,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000232,ORD-000232,SUP-011,WH-003,PRD-0109,2025-12-20,2025-12-25,2026-01-01,7.0,True,supplier_late_dispatch,Kuehne+Nagel,delivered,False,False
SHP-000233,ORD-000233,SUP-002,WH-002,PRD-0031,2025-01-31,2025-02-11,2025-02-11,0.0,False,,UPS,delivered,False,False
SHP-000234,ORD-000234,SUP-008,WH-002,PRD-0111,2025-12-17,2025-12-25,2025-12-25,0.0,False,,DB Schenker,delivered,False,True
SHP-000235,ORD-000235,SUP-011,WH-007,PRD-0159,2025-12-24,2025-12-29,2026-01-02,4.0,True,inventory_shortage,Kuehne+Nagel,delivered,False,False
SHP-000236,ORD-000236,SUP-015,WH-004,PRD-0177,2025-03-30,2025-04-05,2025-04-03,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000237,ORD-000237,SUP-018,WH-003,PRD-0020,2025-12-16,2025-12-24,2025-12-23,-1.0,False,,DB Schenker,delivered,False,False
SHP-000238,ORD-000238,SUP-006,WH-003,PRD-0135,2025-02-23,2025-02-28,2025-02-28,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000239,ORD-000239,SUP-008,WH-008,PRD-0133,2025-03-02,2025-03-08,2025-03-10,2.0,True,quality_hold,Kuehne+Nagel,delivered,True,True
SHP-000240,ORD-000240,SUP-008,WH-002,PRD-0053,2025-12-16,2025-12-27,2025-12-27,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-000241,ORD-000241,SUP-014,WH-001,PRD-0049,2025-10-25,2025-10-28,2025-10-28,0.0,False,,DPD,delivered,False,False
SHP-000242,ORD-000242,SUP-001,WH-003,PRD-0175,2025-11-18,2025-11-24,2025-11-27,3.0,True,warehouse_capacity_constraint,DHL Freight,delivered,False,True
SHP-000243,ORD-000243,SUP-008,WH-006,PRD-0111,2025-01-27,2025-02-08,,,,,DPD,in_transit,False,False
SHP-000244,ORD-000244,SUP-015,WH-002,PRD-0150,2025-05-31,2025-06-04,2025-06-04,0.0,False,,UPS,delivered,False,False
SHP-000245,ORD-000245,SUP-011,WH-003,PRD-0080,2025-10-19,2025-10-24,2025-10-25,1.0,True,warehouse_capacity_constraint,UPS,delivered,False,False
SHP-000246,ORD-000246,SUP-010,WH-007,PRD-0047,2025-08-15,2025-08-18,2025-08-18,0.0,False,,DPD,delivered,True,False
SHP-000247,ORD-000247,SUP-016,WH-001,PRD-0008,2025-08-06,2025-08-19,2025-08-19,0.0,False,,DHL Freight,delivered,False,False
SHP-000248,ORD-000248,SUP-020,WH-003,PRD-0101,2025-01-28,2025-02-03,2025-02-05,2.0,True,carrier_delay,DB Schenker,delivered,False,False
SHP-000249,ORD-000249,SUP-008,WH-003,PRD-0133,2025-10-15,2025-10-25,2025-11-08,14.0,True,supplier_late_dispatch,DHL Freight,delivered,False,True
SHP-000250,ORD-000250,SUP-004,WH-002,PRD-0040,2025-09-25,2025-10-05,2025-10-03,-2.0,False,,DB Schenker,delivered,False,False
SHP-000251,ORD-000251,SUP-022,WH-005,PRD-0140,2025-11-11,2025-11-18,2025-11-17,-1.0,False,,UPS,delivered,False,False
SHP-000252,ORD-000252,SUP-019,WH-004,PRD-0180,2025-11-01,2025-11-04,2025-11-03,-1.0,False,,DHL Freight,delivered,False,False
SHP-000253,ORD-000253,SUP-007,WH-005,PRD-0149,2025-12-05,,2025-12-12,1.0,True,,UPS,delivered,False,False
SHP-000254,ORD-000254,SUP-007,WH-004,PRD-0129,2025-09-28,2025-10-03,2025-10-03,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000255,ORD-000255,SUP-020,WH-002,PRD-0101,2025-11-29,2025-12-04,2025-12-05,1.0,True,,UPS,delivered,False,False
SHP-000256,ORD-000256,SUP-011,WH-007,PRD-0159,2025-02-04,2025-02-11,2025-02-11,0.0,False,,DB Schenker,delivered,False,False
SHP-000257,ORD-000257,SUP-013,WH-007,PRD-0099,2025-02-02,2025-02-08,2025-02-09,1.0,True,,DPD,delivered,False,False
SHP-000258,ORD-000258,SUP-012,WH-003,PRD-0097,2025-11-23,2025-12-08,2025-12-10,2.0,True,warehouse_capacity_constraint,UPS,delivered,True,False
SHP-000259,ORD-000259,SUP-003,WH-002,PRD-0007,2025-04-18,2025-04-21,2025-04-19,-2.0,False,,DB Schenker,delivered,False,False
SHP-000260,ORD-000260,SUP-008,WH-008,PRD-0054,2025-09-15,2025-09-24,2025-09-25,1.0,True,,UPS,delivered,False,False
SHP-000261,ORD-000261,SUP-018,WH-002,PRD-0077,2025-06-20,2025-06-28,,,,,UPS,in_transit,False,False
SHP-000262,ORD-000262,SUP-010,WH-005,PRD-0157,2025-10-09,2025-10-13,2025-10-16,3.0,True,supplier_late_dispatch,DHL Freight,delivered,False,False
SHP-000263,ORD-000263,SUP-003,WH-008,PRD-0061,2025-12-27,2025-12-30,2025-12-30,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000264,ORD-000264,SUP-015,WH-002,PRD-0011,2025-04-27,2025-05-03,2025-05-04,1.0,True,,DPD,delivered,False,False
SHP-000265,ORD-000265,SUP-012,WH-003,PRD-0097,2025-10-09,2025-10-25,2025-10-27,2.0,True,inventory_shortage,DB Schenker,delivered,True,False
SHP-000266,ORD-000266,SUP-008,WH-001,PRD-0106,2025-02-12,2025-02-18,,,,,DHL Freight,in_transit,True,False
SHP-000267,ORD-000267,SUP-004,WH-002,PRD-0169,2025-02-11,2025-02-22,2025-02-22,0.0,False,,DB Schenker,delivered,True,False
SHP-000268,ORD-000268,SUP-006,WH-005,PRD-0135,2025-09-16,2025-09-24,2025-10-01,7.0,True,customs_documentation,DHL Freight,delivered,False,False
SHP-000269,ORD-000269,SUP-016,WH-003,PRD-0096,2025-12-24,2026-01-06,2026-01-06,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-000270,ORD-000270,SUP-010,WH-007,PRD-0157,2025-09-11,2025-09-15,2025-09-16,1.0,True,,UPS,delivered,False,False
SHP-000271,ORD-000271,SUP-015,WH-001,PRD-0090,2025-11-11,2025-11-15,2025-11-13,-2.0,False,,DHL Freight,delivered,False,False
SHP-000272,ORD-000272,SUP-002,WH-007,PRD-0028,2025-12-15,2025-12-28,2025-12-28,0.0,False,,DB Schenker,delivered,True,False
SHP-000273,ORD-000273,SUP-006,WH-005,PRD-0004,2025-10-07,2025-10-14,2025-10-16,2.0,True,carrier_delay,Kuehne+Nagel,delivered,False,True
SHP-000274,ORD-000274,SUP-019,WH-008,PRD-0046,2025-08-27,2025-09-02,2025-09-01,-1.0,False,,UPS,delivered,False,False
SHP-000275,ORD-000275,SUP-016,WH-006,PRD-0142,2025-05-25,2025-06-05,2025-06-03,-2.0,False,,UPS,delivered,True,True
SHP-000276,ORD-000276,SUP-011,WH-001,PRD-0082,2025-10-13,2025-10-20,2025-10-26,6.0,True,customs_documentation,DHL Freight,delivered,False,False
SHP-000277,ORD-000277,SUP-018,WH-008,PRD-0020,2025-02-28,2025-03-10,2025-03-10,0.0,False,,DHL Freight,delivered,False,False
SHP-000278,ORD-000278,SUP-019,WH-006,PRD-0084,2025-12-02,2025-12-07,2025-12-08,1.0,True,carrier_delay,DB Schenker,delivered,False,False
SHP-000279,ORD-000279,SUP-012,WH-001,PRD-0097,2025-12-06,2025-12-15,2025-12-14,-1.0,False,,UPS,delivered,True,False
SHP-000280,ORD-000280,SUP-019,WH-001,PRD-0032,2025-11-08,2025-11-15,2025-11-15,0.0,False,,DPD,delivered,False,True
SHP-000281,ORD-000281,SUP-008,WH-002,PRD-0081,2025-12-24,2026-01-02,2026-01-05,3.0,True,weather_disruption,DB Schenker,delivered,False,False
SHP-000282,ORD-000282,SUP-011,WH-003,PRD-0146,2025-10-04,2025-10-11,2025-10-11,0.0,False,,UPS,delivered,False,False
SHP-000283,ORD-000283,SUP-013,WH-004,PRD-0127,2025-01-08,2025-01-18,2025-01-16,-2.0,False,,DB Schenker,delivered,False,False
SHP-000284,ORD-000284,SUP-024,WH-003,PRD-0019,2025-07-01,2025-07-14,2025-07-14,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-000285,ORD-000285,SUP-015,WH-007,PRD-0115,2025-11-19,2025-11-27,2025-11-28,1.0,True,,DB Schenker,delivered,True,False
SHP-000286,ORD-000286,SUP-001,WH-006,PRD-0002,2025-12-15,2025-12-19,2025-12-17,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000287,ORD-000287,SUP-014,WH-007,PRD-0083,2025-03-17,2025-03-21,2025-03-19,-2.0,False,,DPD,delivered,False,False
SHP-000288,ORD-000288,SUP-008,WH-004,PRD-0113,2025-03-29,2025-04-06,2025-04-05,-1.0,False,,DHL Freight,delivered,False,False
SHP-000289,ORD-000289,SUP-016,WH-001,PRD-0154,2025-10-07,2025-10-17,2025-10-17,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000290,ORD-000290,SUP-017,WH-002,PRD-0029,2025-09-11,2025-09-23,2025-09-25,2.0,True,supplier_late_dispatch,UPS,delivered,True,False
SHP-000291,ORD-000291,SUP-009,WH-005,PRD-0086,2025-12-29,2026-01-08,,,,,UPS,in_transit,False,False
SHP-000292,ORD-000292,SUP-012,WH-004,PRD-0097,2025-12-11,2025-12-24,,,,,DPD,in_transit,True,False
SHP-000293,ORD-000293,SUP-015,WH-008,PRD-0018,2025-10-15,2025-10-20,2025-10-19,-1.0,False,,DB Schenker,delivered,False,False
SHP-000294,ORD-000294,SUP-008,WH-008,PRD-0075,2025-10-08,2025-10-17,2025-10-16,-1.0,False,,DHL Freight,delivered,False,False
SHP-000295,ORD-000295,SUP-022,WH-007,PRD-0089,2025-12-27,2026-01-07,2026-01-05,-2.0,False,,UPS,delivered,False,False
SHP-000296,ORD-000296,SUP-014,WH-005,PRD-0083,2025-12-14,2025-12-19,2025-12-19,0.0,False,,DPD,delivered,True,False
SHP-000297,ORD-000297,SUP-018,WH-004,PRD-0105,2025-10-04,2025-10-13,2025-10-16,3.0,True,weather_disruption,UPS,delivered,True,False
SHP-000298,ORD-000298,SUP-004,WH-001,PRD-0017,2025-09-25,2025-10-05,2025-10-06,1.0,True,,DPD,delivered,False,False
SHP-000299,ORD-000299,SUP-013,WH-004,PRD-0056,2025-01-08,2025-01-17,2025-01-17,0.0,False,,DB Schenker,delivered,False,False
SHP-000300,ORD-000300,SUP-018,WH-005,PRD-0009,2025-02-12,2025-02-19,2025-02-19,0.0,False,,DB Schenker,delivered,False,True
SHP-000301,ORD-000301,SUP-014,WH-005,PRD-0156,2025-01-14,2025-01-18,2025-01-18,0.0,False,,DPD,delivered,True,False
SHP-000302,ORD-000302,SUP-008,WH-004,PRD-0073,2025-07-16,2025-07-26,2025-07-26,0.0,False,,DPD,delivered,True,False
SHP-000303,ORD-000303,SUP-007,WH-008,PRD-0095,2025-10-19,2025-10-22,2025-10-28,6.0,True,warehouse_capacity_constraint,UPS,delivered,False,True
SHP-000304,ORD-000304,SUP-011,WH-004,PRD-0146,2025-01-21,2025-01-26,2025-01-30,4.0,True,carrier_delay,DPD,delivered,True,False
SHP-000305,ORD-000305,SUP-019,WH-002,PRD-0124,2025-02-12,2025-02-15,2025-02-13,-2.0,False,,DB Schenker,delivered,False,True
SHP-000306,ORD-000306,SUP-015,WH-007,PRD-0141,2025-07-25,2025-07-31,2025-07-31,0.0,False,,DB Schenker,delivered,False,False
SHP-000307,ORD-000307,SUP-008,WH-004,PRD-0075,2025-03-11,2025-03-20,2025-03-23,3.0,True,quality_hold,UPS,delivered,True,False
SHP-000308,ORD-000308,SUP-007,WH-006,PRD-0118,2025-02-20,2025-02-24,2025-02-23,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000309,ORD-000309,SUP-017,WH-005,PRD-0110,2025-10-18,2025-10-30,2025-10-30,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-000310,ORD-000310,SUP-012,WH-005,PRD-0148,2025-11-13,2025-11-24,2025-11-22,-2.0,False,,DPD,delivered,False,False
SHP-000311,ORD-000311,SUP-011,WH-006,PRD-0001,2025-01-30,2025-02-06,2025-02-04,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000312,ORD-000312,SUP-011,WH-006,PRD-0080,2025-10-02,2025-10-07,2025-10-08,1.0,True,,Kuehne+Nagel,delivered,False,False
SHP-000313,ORD-000313,SUP-012,WH-002,PRD-0176,2025-12-03,2025-12-15,2025-12-15,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000314,ORD-000314,SUP-019,WH-001,PRD-0046,2025-09-30,2025-10-05,2025-10-03,-2.0,False,,DPD,delivered,True,False
SHP-000315,ORD-000315,SUP-001,WH-005,PRD-0012,2025-11-20,2025-11-30,2025-12-01,1.0,True,weather_disruption,DPD,delivered,False,False
SHP-000316,ORD-000316,SUP-002,WH-001,PRD-0031,2025-02-02,2025-02-13,2025-02-13,0.0,False,,UPS,delivered,False,False
SHP-000317,ORD-000317,SUP-012,WH-001,PRD-0094,2025-12-10,2025-12-19,2025-12-19,0.0,False,,DHL Freight,delivered,False,True
SHP-000318,ORD-000318,SUP-020,WH-004,PRD-0071,2025-12-22,2025-12-25,2025-12-23,-2.0,False,,DHL Freight,delivered,False,False
SHP-000319,ORD-000319,SUP-008,WH-002,PRD-0030,2025-04-07,2025-04-15,2025-04-13,-2.0,False,,DB Schenker,delivered,False,False
SHP-000320,ORD-000320,SUP-011,WH-001,PRD-0080,2025-04-05,2025-04-10,2025-04-12,2.0,True,quality_hold,Kuehne+Nagel,delivered,False,False
SHP-000321,ORD-000321,SUP-007,WH-006,PRD-0149,2025-09-27,2025-10-02,2025-10-02,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-000322,ORD-000322,SUP-008,WH-006,PRD-0054,2025-12-26,2026-01-05,2026-01-05,0.0,False,,DPD,delivered,True,True
SHP-000323,ORD-000323,SUP-007,WH-008,PRD-0036,2025-10-29,2025-11-07,2025-11-05,-2.0,False,,DPD,delivered,False,False
SHP-000324,ORD-000324,SUP-011,WH-006,PRD-0122,2025-02-24,2025-03-03,2025-03-03,0.0,False,,DPD,delivered,False,False
SHP-000325,ORD-000325,SUP-011,WH-004,PRD-0122,2025-11-07,2025-11-12,2025-11-12,0.0,False,,UPS,delivered,False,False
SHP-000326,ORD-000326,SUP-016,WH-003,PRD-0008,2025-09-20,2025-10-07,2025-10-06,-1.0,False,,Kuehne+Nagel,delivered,True,False
SHP-000327,ORD-000327,SUP-003,WH-006,PRD-0037,2025-08-26,2025-08-29,2025-08-31,2.0,True,supplier_late_dispatch,DHL Freight,delivered,False,False
SHP-000328,ORD-000328,SUP-016,WH-003,PRD-0123,2025-06-29,2025-07-10,2025-07-10,0.0,False,,DB Schenker,delivered,False,False
SHP-000329,ORD-000329,SUP-011,WH-003,PRD-0082,2025-10-01,2025-10-12,2025-10-11,-1.0,False,,UPS,delivered,True,True
SHP-000330,ORD-000330,SUP-016,WH-007,PRD-0154,2025-01-23,2025-02-08,2025-02-08,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000331,ORD-000331,SUP-016,WH-003,PRD-0108,2025-03-26,2025-04-10,2025-04-11,1.0,True,,Kuehne+Nagel,delivered,False,False
SHP-000332,ORD-000332,SUP-023,WH-007,PRD-0033,2025-12-20,2025-12-31,2026-01-03,3.0,True,inventory_shortage,DPD,delivered,False,False
SHP-000333,ORD-000333,SUP-009,WH-006,PRD-0086,2025-02-13,2025-02-21,2025-02-21,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000334,ORD-000334,SUP-015,WH-002,PRD-0011,2025-12-18,2025-12-25,2025-12-27,2.0,True,warehouse_capacity_constraint,UPS,delivered,False,False
SHP-000335,ORD-000335,SUP-017,WH-006,PRD-0029,2025-07-23,2025-08-03,2025-08-03,0.0,False,,UPS,delivered,False,False
SHP-000336,ORD-000336,SUP-011,WH-008,PRD-0146,2025-01-23,2025-02-01,2025-01-30,-2.0,False,,Kuehne+Nagel,delivered,True,False
SHP-000337,ORD-000337,SUP-011,WH-007,PRD-0109,2025-01-13,2025-01-19,2025-01-20,1.0,True,supplier_late_dispatch,DHL Freight,delivered,True,False
SHP-000338,ORD-000338,SUP-016,WH-008,PRD-0096,2025-08-12,,2025-08-30,3.0,True,supplier_late_dispatch,DPD,delivered,False,False
SHP-000339,ORD-000339,SUP-004,WH-003,PRD-0169,2025-05-24,2025-06-02,2025-06-03,1.0,True,warehouse_capacity_constraint,UPS,delivered,True,True
SHP-000340,ORD-000340,SUP-014,WH-007,PRD-0085,2025-01-09,2025-01-14,2025-01-14,0.0,False,,DPD,delivered,False,False
SHP-000341,ORD-000341,SUP-018,WH-002,PRD-0009,2025-11-22,2025-12-01,2025-12-03,2.0,True,inventory_shortage,UPS,delivered,False,False
SHP-000342,ORD-000342,SUP-008,WH-007,PRD-0111,2025-03-12,2025-03-19,2025-03-21,2.0,True,customs_documentation,Kuehne+Nagel,delivered,False,False
SHP-000343,ORD-000343,SUP-013,WH-007,PRD-0056,2025-11-05,2025-11-11,2025-11-10,-1.0,False,,DPD,delivered,False,False
SHP-000344,ORD-000344,SUP-020,WH-003,PRD-0041,2025-07-27,2025-08-02,2025-07-31,-2.0,False,,DB Schenker,delivered,True,False
SHP-000345,ORD-000345,SUP-015,WH-001,PRD-0163,2025-11-16,2025-11-18,2025-11-16,-2.0,False,,DHL Freight,delivered,False,False
SHP-000346,ORD-000346,SUP-007,WH-001,PRD-0095,2025-12-03,2025-12-08,2025-12-07,-1.0,False,,DB Schenker,delivered,False,False
SHP-000347,ORD-000347,SUP-015,WH-002,PRD-0076,2025-01-18,2025-01-25,,,,,DB Schenker,in_transit,False,False
SHP-000348,ORD-000348,SUP-011,WH-008,PRD-0063,2025-02-05,2025-02-15,2025-02-15,0.0,False,,UPS,delivered,False,False
SHP-000349,ORD-000349,SUP-011,WH-001,PRD-0166,2025-01-31,2025-02-07,2025-02-07,0.0,False,,DB Schenker,delivered,False,False
SHP-000350,ORD-000350,SUP-024,WH-002,PRD-0068,2025-03-29,2025-04-09,2025-04-10,1.0,True,inventory_shortage,Kuehne+Nagel,delivered,True,False
SHP-000351,ORD-000351,SUP-020,WH-005,PRD-0088,2025-12-21,2025-12-29,2025-12-30,1.0,True,carrier_delay,Kuehne+Nagel,delivered,True,True
SHP-000352,ORD-000352,SUP-009,WH-003,PRD-0079,2025-10-20,2025-10-27,2025-10-26,-1.0,False,,DB Schenker,delivered,False,True
SHP-000353,ORD-000353,SUP-016,WH-004,PRD-0008,2025-10-28,2025-11-10,2025-11-10,0.0,False,,DB Schenker,delivered,False,False
SHP-000354,ORD-000354,SUP-010,WH-006,PRD-0151,2025-09-26,2025-10-03,2025-10-03,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-000355,ORD-000355,SUP-008,WH-004,PRD-0053,2025-03-19,2025-03-29,2025-03-30,1.0,True,,DB Schenker,delivered,False,False
SHP-000356,ORD-000356,SUP-012,WH-001,PRD-0094,2025-01-29,2025-02-12,2025-02-22,10.0,True,customs_documentation,UPS,delivered,False,False
SHP-000357,ORD-000357,SUP-008,WH-005,PRD-0069,2025-02-01,2025-02-14,2025-02-21,7.0,True,supplier_late_dispatch,DPD,delivered,False,False
SHP-000358,ORD-000358,SUP-018,WH-008,PRD-0022,2025-04-15,2025-04-22,2025-04-25,3.0,True,weather_disruption,DHL Freight,delivered,False,False
SHP-000359,ORD-000359,SUP-001,WH-007,PRD-0065,2025-11-06,2025-11-13,2025-11-13,0.0,False,,UPS,delivered,True,False
SHP-000360,ORD-000360,SUP-007,WH-005,PRD-0129,2025-11-20,2025-11-26,2025-11-26,0.0,False,,Kuehne+Nagel,delivered,False,True
