order_id,customer_region,product_id,supplier_id,warehouse_id,order_date,order_quantity,order_value_eur,priority,order_status
ORD-000262,DE-South,PRD-0157,SUP-010,WH-005,2025-10-07,76,28110.88,standard,fulfilled
ORD-000263,DE-East,PRD-0061,SUP-003,WH-008,2025-12-26,14,2325.68,standard,fulfilled
ORD-000264,DE-East,PRD-0011,SUP-015,WH-002,2025-04-27,38,15396.84,standard,fulfilled
ORD-000265,DE-Central,PRD-0097,SUP-012,WH-003,2025-10-09,946,298756.26,standard,fulfilled
ORD-000266,DE-East,PRD-0106,SUP-008,WH-001,2025-02-09,234,34493.94,standard,open
ORD-000267,DE-Central,PRD-0169,SUP-004,WH-002,2025-02-09,1163,229425.01,standard,fulfilled
ORD-000268,DE-Central,PRD-0135,SUP-006,WH-005,2025-09-15,187,6616.06,expedited,fulfilled
ORD-000269,DE-North,PRD-0096,SUP-016,WH-003,2025-12-24,411,45214.11,standard,fulfilled
ORD-000270,DE-West,PRD-0157,SUP-010,WH-007,2025-09-11,215,79524.2,standard,fulfilled
ORD-000271,DE-East,PRD-0090,SUP-015,WH-001,2025-11-08,91,5832.19,expedited,fulfilled
ORD-000272,DE-East,PRD-0028,SUP-002,WH-007,2025-12-14,500,168735.0,standard,fulfilled
ORD-000273,DE-West,PRD-0004,SUP-006,WH-005,2025-10-05,302,21665.48,standard,fulfilled
ORD-000274,DE-North,PRD-0046,SUP-019,WH-008,2025-08-25,68,25578.2,standard,fulfilled
ORD-000275,DE-South,PRD-0142,SUP-016,WH-006,2025-05-22,1063,305006.59,standard,fulfilled
ORD-000276,DE-South,PRD-0082,SUP-011,WH-001,2025-10-11,174,32840.76,critical,fulfilled
ORD-000277,DE-West,PRD-0020,SUP-018,WH-008,2025-02-27,65,5787.6,standard,fulfilled
ORD-000278,DE-West,PRD-0084,SUP-019,WH-006,2025-11-30,170,65625.1,standard,fulfilled
ORD-000279,DE-Central,PRD-0097,SUP-012,WH-001,2025-12-03,830,262122.3,expedited,fulfilled
ORD-000280,DE-West,PRD-0032,SUP-019,WH-001,2025-11-07,139,41285.78,standard,fulfilled
ORD-000281,DE-East,PRD-0081,SUP-008,WH-002,2025-12-21,395,25785.6,critical,fulfilled
ORD-000282,DE-East,PRD-0146,SUP-011,WH-003,2025-10-03,218,31376.74,standard,fulfilled
ORD-000283,DE-East,PRD-0127,SUP-013,WH-004,2025-01-08,234,81864.9,standard,fulfilled
ORD-000284,DE-North,PRD-0019,SUP-024,WH-003,2025-07-01,147,4492.32,standard,fulfilled
ORD-000285,DE-Central,PRD-0115,SUP-015,WH-007,2025-11-19,447,71779.26,standard,fulfilled
ORD-000286,DE-North,PRD-0002,SUP-001,WH-006,2025-12-12,204,15120.48,standard,fulfilled
ORD-000287,DE-West,PRD-0083,SUP-014,WH-007,2025-03-15,117,3662.1,standard,fulfilled
ORD-000288,DE-Central,PRD-0113,SUP-008,WH-004,2025-03-28,142,26137.94,critical,fulfilled
ORD-000289,DE-South,PRD-0154,SUP-016,WH-001,2025-10-04,119,22493.38,standard,fulfilled
ORD-000290,DE-West,PRD-0029,SUP-017,WH-002,2025-09-10,462,13351.8,standard,fulfilled
ORD-000291,DE-South,PRD-0086,SUP-009,WH-005,2025-12-28,182,40311.18,standard,open
ORD-000292,DE-South,PRD-0097,SUP-012,WH-004,2025-12-11,1012,319599.72,standard,open
ORD-000293,DE-South,PRD-0018,SUP-015,WH-008,2025-10-13,101,19455.63,standard,fulfilled
ORD-000294,DE-East,PRD-0075,SUP-008,WH-008,2025-10-06,69,1788.48,standard,fulfilled
ORD-000295,DE-East,PRD-0089,SUP-022,WH-007,2025-12-27,128,34275.84,expedited,fulfilled
ORD-000296,DE-North,PRD-0083,SUP-014,WH-005,2025-12-12,210,6573.0,expedited,fulfilled
ORD-000297,DE-West,PRD-0105,SUP-018,WH-004,2025-10-02,340,94690.0,standard,fulfilled
ORD-000298,DE-West,PRD-0017,SUP-004,WH-001,2025-09-23,284,25139.68,standard,fulfilled
ORD-000299,DE-North,PRD-0056,SUP-013,WH-004,2025-01-07,20,5798.4,expedited,fulfilled
ORD-000300,DE-Central,PRD-0009,SUP-018,WH-005,2025-02-09,389,168861.01,standard,fulfilled
ORD-000301,DE-East,PRD-0156,SUP-014,WH-005,2025-01-12,989,125444.76,standard,fulfilled
ORD-000302,DE-East,PRD-0073,SUP-008,WH-004,2025-07-15,1067,239264.08,expedited,fulfilled
ORD-000303,DE-Central,PRD-0095,SUP-007,WH-008,2025-10-16,84,35910.0,standard,fulfilled
ORD-000304,DE-South,PRD-0146,SUP-011,WH-004,2025-01-19,299,43035.07,standard,fulfilled
ORD-000305,DE-South,PRD-0124,SUP-019,WH-002,2025-02-09,8,1784.48,standard,fulfilled
ORD-000306,DE-West,PRD-0141,SUP-015,WH-007,2025-07-24,290,68213.8,standard,fulfilled
ORD-000307,DE-South,PRD-0075,SUP-008,WH-004,2025-03-11,386,10005.12,expedited,fulfilled
ORD-000308,DE-South,PRD-0118,SUP-007,WH-006,2025-02-18,259,114296.7,standard,fulfilled
ORD-000309,DE-South,PRD-0110,SUP-017,WH-005,2025-10-15,357,89842.62,standard,fulfilled
ORD-000310,DE-South,PRD-0148,SUP-012,WH-005,2025-11-12,252,21989.52,standard,fulfilled
ORD-000311,DE-East,PRD-0001,SUP-011,WH-006,2025-01-27,117,40561.56,standard,fulfilled
ORD-000312,DE-East,PRD-0080,SUP-011,WH-006,2025-09-29,159,17203.8,expedited,fulfilled
ORD-000313,DE-South,PRD-0176,SUP-012,WH-002,2025-11-30,22,802.56,expedited,fulfilled
ORD-000314,DE-West,PRD-0046,SUP-019,WH-001,2025-09-27,685,257662.75,standard,fulfilled
ORD-000315,DE-South,PRD-0012,SUP-001,WH-005,2025-11-20,405,12996.45,standard,fulfilled
ORD-000316,DE-West,PRD-0031,SUP-002,WH-001,2025-02-01,144,37726.56,standard,fulfilled
ORD-000317,DE-South,PRD-0094,SUP-012,WH-001,2025-12-07,448,201582.08,standard,fulfilled
ORD-000318,DE-North,PRD-0071,SUP-020,WH-004,2025-12-19,49,21698.67,standard,fulfilled
ORD-000319,DE-West,PRD-0030,SUP-008,WH-002,2025-04-06,10,3049.8,expedited,fulfilled
ORD-000320,DE-North,PRD-0080,SUP-011,WH-001,2025-04-02,149,16121.8,standard,fulfilled
ORD-000321,DE-East,PRD-0149,SUP-007,WH-006,2025-09-25,333,114165.72,standard,fulfilled
ORD-000322,DE-North,PRD-0054,SUP-008,WH-006,2025-12-25,292,40812.84,expedited,fulfilled
ORD-000323,DE-North,PRD-0036,SUP-007,WH-008,2025-10-28,298,10790.58,standard,fulfilled
ORD-000324,DE-Central,PRD-0122,SUP-011,WH-006,2025-02-21,193,41929.25,standard,fulfilled
ORD-000325,DE-West,PRD-0122,SUP-011,WH-004,2025-11-04,215,46708.75,standard,fulfilled
ORD-000326,DE-North,PRD-0008,SUP-016,WH-003,2025-09-20,173,10523.59,expedited,fulfilled
ORD-000327,DE-Central,PRD-0037,SUP-003,WH-006,2025-08-24,85,35717.0,standard,fulfilled
ORD-000328,DE-North,PRD-0123,SUP-016,WH-003,2025-06-26,145,61433.6,standard,fulfilled
ORD-000329,DE-West,PRD-0082,SUP-011,WH-003,2025-10-01,1050,198177.0,standard,fulfilled
ORD-000330,DE-East,PRD-0154,SUP-016,WH-007,2025-01-23,242,45742.84,standard,fulfilled
ORD-000331,DE-North,PRD-0108,SUP-016,WH-003,2025-03-25,284,43650.8,expedited,fulfilled
ORD-000332,DE-East,PRD-0033,SUP-023,WH-007,2025-12-18,258,24432.6,standard,fulfilled
ORD-000333,DE-North,PRD-0086,SUP-009,WH-006,2025-02-10,192,42526.08,critical,fulfilled
ORD-000334,DE-West,PRD-0011,SUP-015,WH-002,2025-12-18,227,91975.86,standard,fulfilled
ORD-000335,DE-East,PRD-0029,SUP-017,WH-006,2025-07-22,63,1820.7,standard,fulfilled
ORD-000336,DE-North,PRD-0146,SUP-011,WH-008,2025-01-21,200,28786.0,standard,fulfilled
ORD-000337,DE-Central,PRD-0109,SUP-011,WH-007,2025-01-12,576,207204.48,expedited,fulfilled
ORD-000338,DE-South,PRD-0096,SUP-016,WH-008,2025-08-12,372,40923.72,expedited,fulfilled
ORD-000339,DE-Central,PRD-0169,SUP-004,WH-003,2025-05-21,701,138286.27,standard,fulfilled
ORD-000340,DE-East,PRD-0085,SUP-014,WH-007,2025-01-07,173,58807.89,standard,fulfilled
ORD-000341,DE-South,PRD-0009,SUP-018,WH-002,2025-11-20,196,85081.64,standard,fulfilled
ORD-000342,DE-East,PRD-0111,SUP-008,WH-007,2025-03-09,73,18351.47,standard,fulfilled
ORD-000343,DE-East,PRD-0056,SUP-013,WH-007,2025-11-03,195,56534.4,standard,fulfilled
ORD-000344,DE-East,PRD-0041,SUP-020,WH-003,2025-07-24,292,36529.2,expedited,fulfilled
ORD-000345,DE-Central,PRD-0163,SUP-015,WH-001,2025-11-13,332,130084.24,standard,fulfilled
ORD-000346,DE-South,PRD-0095,SUP-007,WH-001,2025-12-01,135,57712.5,expedited,fulfilled
ORD-000347,DE-North,PRD-0076,SUP-015,WH-002,2025-01-16,246,105211.74,standard,open
ORD-000348,DE-West,PRD-0063,SUP-011,WH-008,2025-02-05,26,7833.02,standard,fulfilled
ORD-000349,DE-North,PRD-0166,SUP-011,WH-001,2025-01-31,223,65483.95,expedited,fulfilled
ORD-000350,DE-East,PRD-0068,SUP-024,WH-002,2025-03-28,356,127412.4,standard,fulfilled
ORD-000351,DE-Central,PRD-0088,SUP-020,WH-005,2025-12-19,972,402485.76,standard,fulfilled
ORD-000352,DE-East,PRD-0079,SUP-009,WH-003,2025-10-18,253,71685.02,standard,fulfilled
ORD-000353,DE-South,PRD-0008,SUP-016,WH-004,2025-10-26,319,19404.77,standard,fulfilled
ORD-000354,DE-West,PRD-0151,SUP-010,WH-006,2025-09-25,129,41334.18,standard,fulfilled
ORD-000355,DE-Central,PRD-0053,SUP-008,WH-004,2025-03-18,71,27467.06,standard,fulfilled
ORD-000356,DE-South,PRD-0094,SUP-012,WH-001,2025-01-29,287,129138.52,standard,fulfilled
ORD-000357,DE-East,PRD-0069,SUP-008,WH-005,2025-02-01,134,6056.8,standard,fulfilled
ORD-000358,DE-South,PRD-0022,SUP-018,WH-008,2025-04-12,155,56463.4,standard,fulfilled
ORD-000359,DE-West,PRD-0065,SUP-001,WH-007,2025-11-04,411,75956.91,standard,fulfilled
ORD-000360,DE-North,PRD-0129,SUP-007,WH-005,2025-11-17,407,173626.2,critical,fulfilled
ORD-000361,DE-West,PRD-0025,SUP-013,WH-008,2025-04-29,1077,4803.42,standard,fulfilled
ORD-000362,DE-West,PRD-0102,SUP-014,WH-003,2025-03-22,284,45022.52,critical,fulfilled
ORD-000363,DE-South,PRD-0079,SUP-009,WH-006,2025-08-02,216,61201.44,standard,fulfilled
ORD-000364,DE-North,PRD-0076,SUP-015,WH-006,2025-01-13,205,87676.45,standard,fulfilled
ORD-000365,DE-Central,PRD-0042,SUP-009,WH-006,2025-10-31,144,33000.48,expedited,fulfilled
ORD-000366,DE-South,PRD-0026,SUP-024,WH-001,2025-11-24,285,54825.45,standard,fulfilled
ORD-000367,DE-South,PRD-0077,SUP-018,WH-004,2025-10-15,145,54280.75,standard,fulfilled
ORD-000368,DE-North,PRD-0093,SUP-016,WH-008,2025-04-20,249,93696.21,standard,fulfilled
ORD-000369,DE-Central,PRD-0165,SUP-009,WH-007,2025-09-28,1099,234229.87,standard,fulfilled
ORD-000370,DE-East,PRD-0020,SUP-018,WH-002,2025-10-13,141,12554.64,standard,open
ORD-000371,DE-North,PRD-0116,SUP-011,WH-003,2025-11-30,422,137382.1,standard,fulfilled
ORD-000372,DE-South,PRD-0076,SUP-015,WH-001,2025-01-10,175,74845.75,standard,fulfilled
ORD-000373,DE-West,PRD-0040,SUP-004,WH-004,2025-03-17,51,6200.58,standard,fulfilled
ORD-000374,DE-East,PRD-0169,SUP-004,WH-004,2025-04-14,918,181093.86,critical,fulfilled
ORD-000375,DE-South,PRD-0054,SUP-008,WH-007,2025-01-26,214,29910.78,standard,fulfilled
ORD-000376,DE-West,PRD-0126,SUP-014,WH-006,2025-09-17,70,3947.3,standard,fulfilled
ORD-000377,DE-South,PRD-0017,SUP-004,WH-007,2025-11-30,53,4691.56,standard,fulfilled
ORD-000378,DE-East,PRD-0003,SUP-004,WH-003,2025-09-23,250,57545.0,expedited,fulfilled
ORD-000379,DE-Central,PRD-0045,SUP-004,WH-003,2025-12-09,66,16760.04,expedited,fulfilled
ORD-000380,DE-East,PRD-0007,SUP-003,WH-006,2025-11-03,48,15854.4,standard,open
ORD-000381,DE-North,PRD-0138,SUP-002,WH-008,2025-11-23,253,9973.26,standard,open
ORD-000382,DE-South,PRD-0147,SUP-018,WH-004,2025-03-06,76,22583.4,expedited,fulfilled
ORD-000383,DE-North,PRD-0169,SUP-004,WH-005,2025-03-09,817,161169.59,standard,fulfilled
ORD-000384,DE-Central,PRD-0004,SUP-006,WH-003,2025-11-21,131,9397.94,standard,fulfilled
ORD-000385,DE-West,PRD-0055,SUP-009,WH-008,2025-11-15,117,21226.14,standard,fulfilled
ORD-000386,DE-East,PRD-0141,SUP-015,WH-008,2025-12-06,751,176650.22,expedited,fulfilled
ORD-000387,DE-Central,PRD-0141,SUP-015,WH-005,2025-09-16,1096,257801.12,standard,fulfilled
ORD-000388,DE-South,PRD-0093,SUP-016,WH-004,2025-09-29,91,34242.39,standard,fulfilled
ORD-000389,DE-West,PRD-0072,SUP-021,WH-001,2025-07-25,138,26019.9,critical,fulfilled
ORD-000390,DE-West,PRD-0153,SUP-023,WH-002,2025-03-13,46,10396.92,expedited,fulfilled
ORD-000391,DE-Central,PRD-0071,SUP-020,WH-003,2025-07-25,154,68195.82,critical,fulfilled
ORD-000392,DE-North,PRD-0121,SUP-001,WH-004,2025-12-05,305,15039.55,standard,fulfilled
ORD-000393,DE-East,PRD-0029,SUP-017,WH-008,2025-12-30,426,12311.4,standard,fulfilled
ORD-000394,DE-Central,PRD-0015,SUP-016,WH-002,2025-11-24,112,14318.08,standard,fulfilled
ORD-000395,DE-North,PRD-0027,SUP-010,WH-008,2025-10-15,309,22439.58,standard,fulfilled
ORD-000396,DE-North,PRD-0062,SUP-004,WH-006,2025-10-25,319,95604.3,standard,fulfilled
ORD-000397,DE-South,PRD-0172,SUP-017,WH-001,2025-06-18,221,15138.5,expedited,fulfilled
ORD-000398,DE-South,PRD-0013,SUP-001,WH-006,2025-11-22,426,113418.24,standard,fulfilled
ORD-000399,DE-Central,PRD-0086,SUP-009,WH-006,2025-11-12,432,95683.68,expedited,fulfilled
ORD-000400,DE-West,PRD-0098,SUP-006,WH-004,2025-09-06,432,151536.96,standard,fulfilled
ORD-000401,DE-East,PRD-0138,SUP-002,WH-003,2025-02-08,56,2207.52,standard,fulfilled
ORD-000402,DE-Central,PRD-0158,SUP-015,WH-002,2025-04-21,171,66662.64,standard,fulfilled
ORD-000403,DE-West,PRD-0048,SUP-008,WH-007,2025-11-18,104,10119.2,expedited,fulfilled
ORD-000404,DE-West,PRD-0083,SUP-014,WH-004,2025-10-03,59,1846.7,critical,fulfilled
ORD-000405,DE-North,PRD-0069,SUP-008,WH-001,2025-03-29,239,10802.8,standard,fulfilled
ORD-000406,DE-Central,PRD-0065,SUP-001,WH-001,2025-11-03,323,59693.63,critical,fulfilled
ORD-000407,DE-East,PRD-0139,SUP-008,WH-006,2025-09-29,92,1384.6,expedited,fulfilled
ORD-000408,DE-East,PRD-0023,SUP-008,WH-002,2025-12-17,109,47541.44,standard,fulfilled
ORD-000409,DE-Central,PRD-0067,SUP-022,WH-007,2025-04-13,341,68459.16,standard,fulfilled
ORD-000410,DE-South,PRD-0025,SUP-013,WH-003,2025-09-28,719,3206.74,standard,fulfilled
ORD-000411,DE-East,PRD-0138,SUP-002,WH-004,2025-06-26,89,3508.38,standard,fulfilled
ORD-000412,DE-West,PRD-0010,SUP-022,WH-002,2025-02-25,419,76111.35,standard,fulfilled
ORD-000413,DE-East,PRD-0100,SUP-021,WH-008,2025-02-03,798,213760.26,standard,fulfilled
ORD-000414,DE-East,PRD-0024,SUP-013,WH-006,2025-12-26,211,46088.73,expedited,fulfilled
ORD-000415,DE-Central,PRD-0007,SUP-003,WH-008,2025-02-23,128,42278.4,standard,fulfilled
ORD-000416,DE-West,PRD-0023,SUP-008,WH-005,2025-10-28,151,65860.16,standard,open
ORD-000417,DE-South,PRD-0131,SUP-023,WH-003,2025-09-18,141,26211.9,expedited,fulfilled
ORD-000418,DE-West,PRD-0147,SUP-018,WH-001,2025-07-25,82,24366.3,standard,fulfilled
ORD-000419,DE-South,PRD-0105,SUP-018,WH-001,2025-07-13,481,133958.5,standard,fulfilled
ORD-000420,DE-West,PRD-0030,SUP-008,WH-003,2025-09-08,142,43307.16,standard,fulfilled
ORD-000421,DE-East,PRD-0031,SUP-002,WH-007,2025-04-13,14,3667.86,standard,fulfilled
ORD-000422,DE-West,PRD-0037,SUP-003,WH-008,2025-11-02,349,146649.8,expedited,fulfilled
ORD-000423,DE-North,PRD-0090,SUP-015,WH-008,2025-01-29,44,2819.96,critical,fulfilled
ORD-000424,DE-West,PRD-0136,SUP-015,WH-005,2025-10-13,290,57878.2,critical,fulfilled
ORD-000425,DE-North,PRD-0037,SUP-003,WH-002,2025-12-17,205,86141.0,standard,fulfilled
ORD-000426,DE-East,PRD-0167,SUP-016,WH-008,2025-10-20,154,43638.98,standard,fulfilled
ORD-000427,DE-West,PRD-0117,SUP-024,WH-006,2025-04-25,346,30800.92,expedited,fulfilled
ORD-000428,DE-East,PRD-0118,SUP-007,WH-007,2025-12-30,456,201232.8,standard,open
ORD-000429,DE-Central,PRD-0114,SUP-017,WH-007,2025-08-26,186,39954.66,standard,fulfilled
ORD-000430,DE-East,PRD-0141,SUP-015,WH-007,2025-08-29,976,229574.72,standard,fulfilled
ORD-000431,DE-South,PRD-0007,SUP-003,WH-004,2025-03-30,149,49214.7,expedited,fulfilled
ORD-000432,DE-West,PRD-0157,SUP-010,WH-001,2025-12-13,53,19603.64,standard,fulfilled
ORD-000433,DE-South,PRD-0055,SUP-009,WH-005,2025-02-03,85,15420.7,standard,fulfilled
ORD-000434,DE-East,PRD-0107,SUP-015,WH-002,2025-07-29,292,32817.88,standard,fulfilled
ORD-000435,DE-North,PRD-0035,SUP-003,WH-007,2025-08-31,97,14032.99,expedited,fulfilled
ORD-000436,DE-West,PRD-0089,SUP-022,WH-006,2025-02-05,81,21690.18,standard,fulfilled
ORD-000437,DE-North,PRD-0155,SUP-020,WH-008,2025-10-30,106,18525.62,standard,fulfilled
ORD-000438,DE-Central,PRD-0068,SUP-024,WH-008,2025-08-10,159,56906.1,expedited,fulfilled
ORD-000439,DE-East,PRD-0005,SUP-016,WH-005,2025-07-14,260,70441.8,standard,fulfilled
ORD-000440,DE-South,PRD-0034,SUP-022,WH-006,2025-09-08,220,39648.4,expedited,fulfilled
ORD-000441,DE-South,PRD-0020,SUP-018,WH-003,2025-07-11,151,13445.04,expedited,fulfilled
ORD-000442,DE-South,PRD-0171,SUP-010,WH-002,2025-11-10,40,14359.2,standard,fulfilled
ORD-000443,DE-North,PRD-0021,SUP-015,WH-007,2025-12-13,175,14950.25,standard,fulfilled
ORD-000444,DE-West,PRD-0048,SUP-008,WH-006,2025-04-27,156,15178.8,standard,fulfilled
ORD-000445,DE-North,PRD-0017,SUP-004,WH-001,2025-08-09,238,21067.76,standard,fulfilled
ORD-000446,DE-West,PRD-0116,SUP-011,WH-006,2025-09-03,664,216165.2,expedited,fulfilled
ORD-000447,DE-South,PRD-0119,SUP-018,WH-006,2025-07-26,1001,9829.82,standard,fulfilled
ORD-000448,DE-Central,PRD-0004,SUP-006,WH-007,2025-04-05,18,1291.32,standard,fulfilled
ORD-000449,DE-West,PRD-0049,SUP-014,WH-008,2025-11-07,115,40459.3,standard,open
ORD-000450,DE-East,PRD-0075,SUP-008,WH-003,2025-12-17,333,8631.36,standard,fulfilled
ORD-000451,DE-Central,PRD-0115,SUP-015,WH-006,2025-08-02,187,30028.46,standard,fulfilled
ORD-000452,DE-West,PRD-0033,SUP-023,WH-006,2025-11-20,127,12026.9,standard,fulfilled
ORD-000453,DE-North,PRD-0038,SUP-018,WH-006,2025-05-17,209,15451.37,expedited,fulfilled
ORD-000454,DE-South,PRD-0159,SUP-011,WH-008,2025-10-15,149,30814.69,critical,fulfilled
ORD-000455,DE-West,PRD-0016,SUP-019,WH-004,2025-05-25,212,69213.76,standard,fulfilled
ORD-000456,DE-South,PRD-0115,SUP-015,WH-007,2025-10-12,247,39663.26,expedited,fulfilled
ORD-000457,DE-Central,PRD-0005,SUP-016,WH-002,2025-10-10,92,24925.56,standard,fulfilled
ORD-000458,DE-West,PRD-0083,SUP-014,WH-001,2025-09-19,77,2410.1,standard,fulfilled
ORD-000459,DE-North,PRD-0106,SUP-008,WH-006,2025-10-07,223,32872.43,standard,fulfilled
ORD-000460,DE-West,PRD-0062,SUP-004,WH-001,2025-11-27,22,6593.4,standard,open
ORD-000461,DE-North,PRD-0163,SUP-015,WH-007,2025-05-29,362,141838.84,standard,fulfilled
ORD-000462,DE-Central,PRD-0043,SUP-002,WH-007,2025-04-19,6,2242.8,expedited,fulfilled
ORD-000463,DE-South,PRD-0051,SUP-011,WH-006,2025-11-30,12,3988.56,standard,fulfilled
ORD-000464,DE-North,PRD-0077,SUP-018,WH-004,2025-10-31,204,76367.4,standard,fulfilled
ORD-000465,DE-Central,PRD-0086,SUP-009,WH-004,2025-11-05,491,108751.59,standard,fulfilled
ORD-000466,DE-West,PRD-0008,SUP-016,WH-001,2025-01-01,215,13078.45,expedited,fulfilled
ORD-000467,DE-East,PRD-0107,SUP-015,WH-001,2025-03-03,144,16184.16,standard,fulfilled
ORD-000468,DE-East,PRD-0029,SUP-017,WH-002,2025-10-24,159,4595.1,standard,fulfilled
ORD-000469,DE-South,PRD-0128,SUP-020,WH-007,2025-08-27,16,2237.6,standard,fulfilled
ORD-000470,DE-South,PRD-0172,SUP-017,WH-005,2025-04-07,239,16371.5,expedited,fulfilled
ORD-000471,DE-West,PRD-0094,SUP-012,WH-002,2025-11-03,440,197982.4,standard,fulfilled
ORD-000472,DE-Central,PRD-0149,SUP-007,WH-007,2025-07-28,231,79196.04,standard,fulfilled
ORD-000473,DE-East,PRD-0088,SUP-020,WH-003,2025-11-03,376,155694.08,expedited,fulfilled
ORD-000474,DE-East,PRD-0140,SUP-022,WH-001,2025-09-24,22,9895.82,standard,fulfilled
ORD-000475,DE-South,PRD-0096,SUP-016,WH-007,2025-07-21,199,21891.99,expedited,fulfilled
ORD-000476,DE-North,PRD-0028,SUP-002,WH-008,2025-10-05,437,147474.39,standard,fulfilled
ORD-000477,DE-East,PRD-0170,SUP-010,WH-007,2025-06-03,100,7778.0,standard,fulfilled
ORD-000478,DE-West,PRD-0082,SUP-011,WH-006,2025-01-16,1019,192326.06,expedited,fulfilled
ORD-000479,DE-West,PRD-0098,SUP-006,WH-001,2025-10-06,145,50863.1,expedited,fulfilled
ORD-000480,DE-East,PRD-0116,SUP-011,WH-004,2025-11-11,71,23114.05,standard,fulfilled
ORD-000481,DE-North,PRD-0100,SUP-021,WH-001,2025-12-24,406,108755.22,expedited,fulfilled
ORD-000482,DE-South,PRD-0125,SUP-019,WH-004,2025-07-12,51,3576.12,standard,fulfilled
ORD-000483,DE-North,PRD-0145,SUP-018,WH-001,2025-12-24,278,101959.28,expedited,fulfilled
ORD-000484,DE-North,PRD-0171,SUP-010,WH-006,2025-03-12,46,16513.08,standard,fulfilled
ORD-000485,DE-North,PRD-0106,SUP-008,WH-002,2025-10-14,113,16657.33,standard,fulfilled
ORD-000486,DE-Central,PRD-0136,SUP-015,WH-001,2025-03-12,134,26743.72,expedited,fulfilled
ORD-000487,DE-South,PRD-0171,SUP-010,WH-003,2025-09-19,22,7897.56,standard,fulfilled
ORD-000488,DE-Central,PRD-0016,SUP-019,WH-007,2025-07-22,363,118512.24,expedited,fulfilled
ORD-000489,DE-West,PRD-0062,SUP-004,WH-005,2025-08-02,53,15884.1,standard,fulfilled
ORD-000490,DE-South,PRD-0155,SUP-020,WH-006,2025-08-29,217,37925.09,expedited,fulfilled
ORD-000491,DE-South,PRD-0024,SUP-013,WH-008,2025-11-12,138,30143.34,standard,fulfilled
ORD-000492,DE-South,PRD-0079,SUP-009,WH-004,2025-07-30,316,89535.44,standard,fulfilled
ORD-000493,DE-East,PRD-0142,SUP-016,WH-006,2025-10-25,290,83209.7,expedited,fulfilled
ORD-000494,DE-West,PRD-0101,SUP-020,WH-008,2025-03-16,23,8812.68,standard,fulfilled
ORD-000495,DE-North,PRD-0141,SUP-015,WH-005,2025-04-12,925,217578.5,standard,fulfilled
ORD-000496,DE-North,PRD-0011,SUP-015,WH-002,2025-05-23,284,115071.12,standard,fulfilled
ORD-000497,DE-North,PRD-0087,SUP-013,WH-005,2025-05-26,128,38675.2,standard,fulfilled
ORD-000498,DE-West,PRD-0044,SUP-009,WH-007,2025-03-05,218,62777.46,standard,fulfilled
ORD-000499,DE-East,PRD-0154,SUP-016,WH-007,2025-08-17,71,13420.42,expedited,fulfilled
ORD-000500,DE-North,PRD-0070,SUP-005,WH-004,2025-12-11,278,101089.14,standard,fulfilled
ORD-000501,DE-Central,PRD-0104,SUP-014,WH-004,2025-04-22,217,69290.27,standard,open
ORD-000502,DE-North,PRD-0116,SUP-011,WH-001,2025-06-28,800,260440.0,expedited,fulfilled
ORD-000503,DE-East,PRD-0013,SUP-001,WH-004,2025-03-23,376,100106.24,standard,fulfilled
ORD-000504,DE-East,PRD-0059,SUP-017,WH-007,2025-06-09,44,12063.48,standard,fulfilled
ORD-000505,DE-West,PRD-0005,SUP-016,WH-004,2025-11-05,54,14630.22,expedited,fulfilled
ORD-000506,DE-West,PRD-0137,SUP-017,WH-003,2025-01-30,95,40318.0,standard,fulfilled
ORD-000507,DE-East,PRD-0117,SUP-024,WH-003,2025-12-30,147,13085.94,standard,fulfilled
ORD-000508,DE-West,PRD-0120,SUP-018,WH-006,2025-11-07,217,95158.84,expedited,fulfilled
ORD-000509,DE-South,PRD-0155,SUP-020,WH-007,2025-07-15,211,36876.47,standard,fulfilled
ORD-000510,DE-North,PRD-0063,SUP-011,WH-003,2025-08-13,214,64471.78,standard,fulfilled
ORD-000511,DE-Central,PRD-0014,SUP-002,WH-006,2025-10-10,127,4265.93,standard,fulfilled
ORD-000512,DE-Central,PRD-0007,SUP-003,WH-004,2025-11-19,11,3633.3,standard,fulfilled
ORD-000513,DE-East,PRD-0125,SUP-019,WH-007,2025-09-21,145,10167.4,expedited,fulfilled
ORD-000514,DE-South,PRD-0037,SUP-003,WH-004,2025-01-22,16,6723.2,critical,fulfilled
ORD-000515,DE-East,PRD-0042,SUP-009,WH-001,2025-02-03,389,89147.13,expedited,fulfilled
ORD-000516,DE-East,PRD-0143,SUP-011,WH-006,2025-11-20,279,51846.57,standard,fulfilled
ORD-000517,DE-South,PRD-0131,SUP-023,WH-005,2025-07-27,665,123623.5,expedited,fulfilled
ORD-000518,DE-South,PRD-0130,SUP-018,WH-006,2025-06-03,46,5087.6,standard,fulfilled
ORD-000519,DE-West,PRD-0008,SUP-016,WH-006,2025-07-09,140,8516.2,standard,fulfilled
ORD-000520,DE-South,PRD-0043,SUP-002,WH-006,2025-10-31,26,9718.8,standard,fulfilled
